CUST_ID,CUST_CODE,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
515786,55,46,M,23,0,0,TEL,82,324930,91130,141870,91930,254319,0.784535131,209.1,311,146920
515795,95,49,M,22,0,0,EWIN,82,13560,4630,4810,4120,12635,0.933259587,112,53,3300
515802,75,44,F,14,0,0,IOSBS,79,174262,44990,61922,67350,163291.6,0.940489608,490.3,321,61320
515819,85,40,M,15,0,0,TEL,27,36220,23560,11490,1170,20053,0.553644395,1.5,7,5000
515850,95,58,M,20,0,0,IOSBS,77,35690,12660,9300,13730,19276.1,0.547355001,1197.2,121,5100
515878,95,58,M,26,0,0,EWIN,83,29524,10084,11940,7500,18543.43,0.630789527,148.5,173,9000
515886,95,57,M,32,0,0,AOSBS,70,40010,10580,19000,10430,31752.5,0.794613847,117.4,25,9000
515899,75,52,M,24,0,0,AOSBS,30,22480,6170,6430,9880,19951,0.8875,2462.4,0,0
515910,84,26,M,7,0,0,MULTI,81,183480,72550,76850,34080,115746.4,0.63263789,23.8,328,205030
515919,95,57,M,31,0,0,TEL,57,24082,4080,13322,6680,18990.84,0.796065111,438.9,0,0
515943,95,49,M,20,0,0,TEL,78,45310,16030,15800,13480,30844.4,0.688024719,28,53,8600
515951,95,64,F,34,0,0,TEL,78,45300,16040,14270,14990,37736.85,0.835813466,121.6,18,7500
515961,75,45,M,26,0,0,IOSBS,40,30564,4010,19304,7250,24982.32,0.817377307,1.7,77,34401
516089,25,50,M,24,0,0,AOSBS,55,268624,79916,123428,65280,243535.63,0.91300714,8179.8,300,506000
516099,95,65,M,32,0,0,ESC,73,12740,4680,4470,3590,8470.26,0.66799529,10.4,365,13158.9
516106,84,33,M,10,0,0,IOSBS,36,30902,10360,11852,8690,19798.6,0.646191185,1215.3,0,0
516182,84,36,M,5,0,0,TEL,82,54120,17250,17320,19550,54892.95,1.016129897,268.6,70,25000
516200,95,55,M,17,0,0,EWIN,45,27000,11370,13430,2200,14489.5,0.551462963,3.6,63,146800
516229,95,48,M,15,0,0,EWIN,45,12840,2760,4630,5450,6404.9,0.498823988,539.3,42,2200
516270,95,77,M,9,0,0,TEL,81,30160,12670,9840,7650,16542.42,0.554456897,300.5,0,0
516280,95,62,M,20,0,0,TEL,66,25820,14100,6220,5500,20664.65,0.802658792,8.5,75,22700
516300,95,60,M,18,0,0,TEL,54,74982,38230,24242,12510,52850.5,0.707509802,20.8,28,20500
516331,55,46,M,26,0,0,EWIN,82,299863,106276,82107,111480,222948.4,0.754886198,141.8,503,831309
516345,84,30,M,10,0,0,AOSBS,82,24065,8230,7792,8043,10841.23,0.456938708,4.2,77,1800
516442,95,54,M,20,0,0,TEL,67,18920,4450,7740,6730,9144.1,0.49070296,74.3,0,0
516460,95,44,M,15,0,0,TEL,83,30970,8980,10370,11620,26209.11,0.852086212,2182.5,0,0
516465,75,55,M,31,0,0,EWIN,83,60625,20873,16839,22913,29556.19,0.501034062,770.2,301,152990
516524,75,71,M,31,0,0,TEL,82,104420,33750,35740,34930,79833.5,0.764542233,235,34,2000
516587,70,25,M,6,0,0,AOSBS,73,51802,30249,8438,13115,42979.06,0.831030848,537.1,150,25400
516607,95,50,M,21,0,0,TEL,63,45832,23530,14562,7740,25959,0.577304067,0.6,90,40420
516642,84,36,F,16,0,0,EWIN,81,70985,19135,12210,39640,59003.83,0.837413961,1558.8,103,35800
516652,50,38,M,12,0,0,EWIN,66,96840,36200,33510,27130,64941.85,0.672365242,5.9,78,52840
516669,85,40,F,14,0,0,OTHERS,58,204511,75250,99681,29580,157129.5,0.771168788,17.4,33,31135
516700,95,52,M,31,0,0,TEL,49,87840,11690,30060,46090,48507.5,0.553933288,89,0,0
516728,95,62,M,18,0,0,AOSBS,79,51840,11820,21000,19020,34639.4,0.677457562,260,49,3600
516738,95,56,M,21,0,0,TEL,74,14410,5260,4540,4610,8350.75,0.580204719,165,29,1200
516741,95,77,F,26,0,0,TEL,83,20280,6910,6860,6510,16093.25,0.797497535,105.6,0,0
516749,84,27,M,6,0,0,AOSBS,66,16290,5230,5670,5390,14160.75,0.870518723,465.5,36,4070
516762,84,36,M,15,0,0,IOSBS,68,39709,11264,13645,14800,30649.6,0.773492155,932.5,117,55686
516772,95,49,M,6,0,0,ESC,76,29627,9104,14936,5587,37018.27,1.256616262,1.6,162,24900
516863,84,37,M,14,0,0,AOSBS,81,26454,13966,6368,6120,15725,0.608414606,222.7,169,13570
516887,95,54,M,28,0,0,IOSBS,80,31120,13520,9110,8490,23113,0.748811054,10547.5,0,0
516928,50,35,M,11,0,0,AOSBS,35,31410,13060,6580,11770,15362.5,0.490050939,1099,273,1000
516941,95,68,M,24,0,0,EWIN,79,16420,5450,4830,6140,8011.07,0.49032095,290.6,0,0
516944,95,66,M,31,0,0,ESC,80,40410,14770,15430,10210,22508.1,0.561447661,208.5,87,6400
516955,84,32,F,9,0,0,AOSBS,83,46650,12920,15700,18030,39391.02,0.844609218,9.6,118,17700
516972,95,45,M,13,0,0,AOSBS,66,100660,40200,35000,25460,91695.5,0.910942778,0.7,117,39800
517002,75,70,M,3,0,0,OTHERS,75,90478,35130,33198,22150,58886.85,0.651394262,263.6,101,19700
517123,95,61,M,31,0,0,TEL,74,86730,18770,44050,23910,64671.38,0.76076767,200,75,11422.5
517126,50,62,M,38,0,0,AOSBS,69,26624,6636,6569,13419,66934.49,2.516544847,844.9,116,70090
517133,84,29,M,10,0,0,IOSBS,79,19090,7140,5900,6050,7033.5,0.372629649,325.4,69,11344
517149,95,56,M,31,0,0,AOSBS,77,35790,8480,12530,14780,39608.2,1.112550992,7616.8,27,14000
517152,55,66,M,38,0,0,TEL,74,143700,51960,55620,36120,133769.87,0.932566945,1540.2,81,103400
517158,75,51,M,26,0,0,EWIN,81,68893,23210,33123,12560,48451.83,0.70934899,6.1,212,35500
517165,35,45,M,27,0,0,EWIN,83,886057,215320,311663,359074,629951.9,0.711353671,348.5,217,530000
517167,75,49,M,28,0,0,EWIN,60,38660,10170,12800,15690,12082.63,0.314346353,132.7,54,108550
517173,95,54,M,29,0,0,EWIN,81,52140,14650,18740,18750,35421.35,0.683378404,209,116,17600
517195,95,52,M,5,0,0,TEL,59,32200,11990,9810,10400,15762.13,0.489507143,0.5,0,0
517265,85,41,M,10,0,0,TEL,31,27150,11960,10340,4850,17793.5,0.655377532,4.6,74,58000
517318,95,50,M,8,0,0,TEL,80,37440,13430,12010,12000,23994.41,0.65384375,4.4,141,31050
517338,84,34,M,12,0,0,EWIN,78,46907,9972,23377,13558,12876.27,0.284867291,209.1,105,7500
517347,84,42,M,17,0,0,IOSBS,80,10110,4020,3260,2830,4211,0.419485658,130.7,50,1500
517358,95,47,M,10,0,0,TEL,16,49180,10,10,49180,47891.5,0.984170394,1318.7,0,0
517401,84,36,M,15,0,0,EWIN,64,104620,40550,29640,34430,50934.75,0.492494265,509.1,65,5370
517416,30,33,M,13,0,0,AOSBS,70,29608,15369,9823,4416,14936.38,0.508084977,8.5,126,2420
517438,95,60,M,34,0,0,AOSBS,41,12030,1940,6010,4080,10451,0.876226101,75.9,108,4750
517488,75,58,M,33,0,0,EWIN,81,39615,9443,10236,19936,32250.41,0.818084311,155,63,13900
517518,84,43,M,18,0,0,IOSBS,74,89688,19380,32640,37668,72163.76,0.810306396,3448.6,108,11700
517582,50,25,M,4,0,0,EWIN,62,30030,7180,10640,12210,20521.5,0.684698635,1,103,19910
517585,95,56,F,6,0,0,IOSBS,55,14500,7810,4480,2210,6681.86,0.462197241,352,0,0
517607,95,52,M,33,0,0,MULTI,81,21560,5910,7540,8110,11169.5,0.52966141,444.4,57,500
517624,95,70,F,6,0,0,TEL,83,62390,19540,23010,19840,44092.99,0.712421542,287,73,6300
517656,84,41,M,21,0,0,MULTI,83,77968,23184,27905,26879,61285.99,0.793423841,529.6,55,20625
517683,75,67,M,34,0,0,ESC,83,51260,19420,15470,16370,43824.49,0.858456691,1214.1,91,7100
517702,95,44,M,14,0,0,AOSBS,83,24560,6610,10350,7600,29786.57,1.214844055,3.4,32,6300
517727,84,35,M,8,0,0,IOSBS,81,20610,4880,7940,7790,13952.93,0.685658903,9.9,113,4000
517736,75,46,M,10,0,0,EWIN,73,76440,25560,23340,27540,61598.5,0.810027473,1413.4,96,53500
517787,95,77,M,32,0,0,TEL,71,26450,7340,7290,11820,24247.5,0.922400756,1806.2,0,0
517811,95,48,M,23,0,0,MULTI,83,64235,21930,22665,19640,27964.58,0.440563244,2.1,72,3800
517860,62,54,M,24,1,0,IOSBS,74,160172,48068,62909,49195,106741.76,0.672850186,471,0,0
517928,95,48,F,5,0,0,ESC,34,24950,10,5690,19260,24299.33,0.976325852,1017.5,17,3900
517940,85,40,F,1,0,0,AOSBS,23,12550,10,10,12550,9768,0.781513944,728.5,0,0
517995,95,67,M,33,0,0,ESC,63,18430,5070,7470,5890,15146.83,0.833794357,9.5,110,30800
518013,95,54,M,6,0,0,ESC,81,43020,12870,13910,16240,41497.92,0.974924454,3,102,17650
518060,75,55,M,32,0,0,TEL,71,45372,14350,13700,17322,27311.1,0.604141321,8.3,208,35750
518087,55,31,M,11,0,0,IOSBS,73,220400,38440,89160,92800,190757.48,0.869407804,400.5,288,207516.9
518115,95,53,F,16,0,0,AOSBS,21,54012,4782,10534,38696,13950.39,0.273094683,475.5,0,0
518140,95,58,F,13,0,0,EWIN,64,15060,6070,4640,4350,11424,0.763877822,14.6,23,8510
518147,84,42,M,12,0,0,EWIN,81,113995,22264,37019,54712,61860,0.547567876,869.5,122,40150
518152,90,45,M,15,0,0,AOSBS,55,42435,12670,11720,18045,34515.83,0.819586898,150.9,83,14580
518293,84,27,M,9,0,0,EWIN,65,24300,8930,5950,9420,21401.75,0.886903292,123.5,70,15483
518340,62,66,M,9,1,0,TEL,70,236538,105870,71665,59003,159666.64,0.683456612,4951.3,0,0
518347,95,71,M,29,0,0,TEL,83,20752,5790,8190,6772,12263.6,0.59192367,280.6,79,1000
518373,75,48,M,10,0,0,OTHERS,83,54120,17250,18260,18610,40601.5,0.763636364,107.8,507,31000
518402,85,30,M,1,0,0,AOSBS,33,27616,10,3170,24446,17321,0.634813152,271.3,48,6300
518449,95,47,M,11,0,0,OTHERS,63,14970,5390,4330,5250,12660.5,0.85240481,954.2,31,2920
518531,95,58,M,13,0,0,ESC,83,62900,21890,20740,20270,46121.31,0.738971542,1192,101,17944.5
518542,75,48,M,11,0,0,TEL,81,68980,16550,16830,35600,53874.49,0.789133952,405.3,111,15900
518558,85,37,M,3,0,0,AOSBS,77,82340,27310,38770,16260,45100.19,0.552992956,171.7,104,7200
518589,95,62,M,32,0,0,AOSBS,78,21100,6990,5600,8510,18870.5,0.901445498,0.6,61,13700
518605,75,53,M,17,0,0,TEL,62,130820,16290,50050,64480,114678.5,0.902602813,206,57,77590
518629,95,48,M,25,0,0,AOSBS,53,21010,7920,8650,4440,18727.45,0.891358877,4,252,86300
518654,76,41,M,1,0,0,TEL,73,242098,74626,39866,127606,153772.82,0.644149724,5189,26,1500
518656,84,30,M,9,0,0,AOSBS,80,23939,8577,5514,9848,23218.71,0.97032917,182.3,51,11600
518661,35,47,M,16,0,0,OTHERS,83,366725,118175,120615,127935,304447.46,0.832412462,3436.9,141,251737
518665,55,57,M,24,0,0,IOSBS,82,639561,191406,237255,210900,594148.44,0.934325952,1092.8,45,91000
518693,95,51,M,27,0,0,EWIN,81,36990,15270,11830,9890,19769.7,0.559656664,233.4,115,10200
518773,95,53,M,32,0,0,IOSBS,63,12498,2840,5690,3968,10408.26,0.832794047,102.3,81,4600
518807,75,56,M,32,0,0,AOSBS,27,17512,6612,3940,6960,4875.5,0.278409091,9.8,153,25525
518822,95,53,M,16,0,0,TEL,80,31950,9510,11030,11410,34142,1.072050078,2342.3,23,13000
518838,95,70,M,34,0,0,TEL,82,29190,9250,10030,9910,25508,0.878657074,411.8,15,700
518857,35,61,M,26,0,0,TEL,61,181200,101420,44530,35250,129254.24,0.713985872,567.3,105,63000
518905,95,61,M,34,0,0,OTHERS,83,80610,20500,24070,36040,56810.53,0.712573254,218.1,133,31960
518937,55,26,M,6,0,0,IOSBS,82,659620,196860,242520,220240,357801.09,0.555018177,680.9,243,226000
518946,50,35,F,3,0,0,TEL,72,198590,54250,69870,74470,168706,0.85173473,2083.8,237,110623
518973,85,34,M,13,0,0,AOSBS,83,31460,10370,10950,10140,17563.5,0.561458996,689.2,78,6800
519008,36,49,M,2,0,0,AOSBS,38,323840,85910,148510,89420,209180,0.647789032,7.5,14,60000
519021,30,28,M,10,0,0,AOSBS,43,41440,11590,14660,15190,28577.75,0.701683156,5.8,154,76888.6
519032,75,59,M,24,0,0,AOSBS,80,115110,25370,41760,47980,93373.28,0.818471723,434.3,85,7100
519047,84,32,M,13,0,0,IOSBS,78,67728,19600,27353,20775,57456.6,0.85424935,5.3,71,50000
519071,84,33,M,15,0,0,IOSBS,77,70310,18236,33216,18858,36527.36,0.52435443,7.2,182,21820
519077,84,40,M,19,0,0,ESC,69,49272,9779,25903,13590,30592.51,0.627546274,-0.5,116,7700
519084,95,52,F,27,0,0,AOSBS,81,23340,8750,6640,7950,23723.4,1.022425021,8059.8,0,0
519094,75,54,M,15,0,0,TEL,63,109740,22250,39700,47790,61071.36,0.557147439,35.4,53,38500
519121,95,85,M,32,0,0,TEL,76,44250,18820,12270,13160,30673.2,0.698467797,43,54,7000
519154,75,62,M,19,0,0,OTHERS,64,144370,58610,28140,57620,100739.02,0.716603311,469.3,60,19000
519161,75,56,M,24,0,0,OTHERS,83,80070,24210,27600,28260,59785.59,0.785057949,353.7,78,47796
519167,95,50,M,17,0,0,TEL,56,40200,17650,8510,14040,30718.43,0.765383831,558.8,26,2500
519246,70,69,M,32,0,0,TEL,75,44208,15800,15578,12830,28115.35,0.635978782,277,50,5500
519351,90,55,M,4,0,0,IOSBS,72,52825,24425,14200,14200,63563.66,1.206694936,595.2,55,35500
519372,84,42,M,21,0,0,EWIN,83,100390,29300,33830,37260,58680.35,0.58601803,42390.9,0,0
519380,95,52,M,28,0,0,IOSBS,62,24520,10010,8110,6400,22371.5,0.912377651,16.5,13,1500
519433,95,45,M,9,0,0,MULTI,82,48960,13290,19505,16165,27898.84,0.586051879,11.2,325,21810
519528,95,50,M,31,0,0,TEL,14,108250,21720,86530,10,32883.5,0.303773672,1.5,14,16400
519543,95,55,M,31,0,0,TEL,82,60890,20340,18340,22210,40927.97,0.674461652,984.5,88,20172.5
519548,90,50,F,2,0,0,TEL,57,12570,3870,3170,5530,7437.31,0.599626889,207.5,0,0
519559,95,45,M,16,0,0,TEL,50,59290,16740,38090,4460,17496.25,0.303529263,240.5,0,0
519637,95,48,F,8,0,0,IOSBS,77,29325,7715,10290,11320,25712.8,0.885005968,88.5,33,7500
519662,95,52,M,13,0,0,OTHERS,82,39360,13850,13740,11770,31168,0.79745935,10.5,64,10750
519762,75,44,M,4,0,0,AOSBS,31,33720,4940,22090,6690,19387.43,0.579698399,0.5,8,7800
519778,95,79,M,24,0,0,OTHERS,83,20198,5820,7288,7090,14143.06,0.701211011,73.2,0,0
519806,95,55,M,8,0,0,ESC,79,38340,12080,16280,9980,32857.19,0.862994001,0,147,13579.4
519815,95,77,M,6,0,0,TEL,73,30823,9545,13088,8190,15290.2,0.514881744,4.5,0,0
519841,95,52,M,11,0,0,TEL,76,64886,22546,22205,20135,36937.41,0.575739142,360.8,0,0
519867,75,62,M,16,0,0,ESC,81,403398,125047,131272,147079,313779.91,0.782298549,183.2,135,64100
519891,55,35,M,16,0,0,MULTI,54,171081,54571,39776,76734,125156.57,0.735362606,4.1,191,166150
519892,95,58,F,8,0,0,IOSBS,24,17280,6990,8040,2250,9519.3,0.550885417,152.8,0,0
519913,95,75,M,14,0,0,ESC,74,15990,4130,6920,4940,12709.05,0.801066291,1482,18,3000
519928,95,52,M,16,0,0,TEL,81,11420,4460,3730,3230,9258.98,0.816022767,197.9,19,16400
520004,50,42,M,14,0,0,IOSBS,56,75860,27590,34680,13590,42819.61,0.564982995,5.2,206,36700
520014,95,56,M,33,0,0,TEL,83,111487,18212,36089,57186,111707.27,1.011311722,221,144,79960
520032,95,59,M,32,0,0,TEL,82,16010,5870,6030,4110,4755.5,0.305777639,101.5,100,1744
520062,75,58,M,10,0,0,TEL,71,77490,10060,25900,41530,65113,0.849954833,5701.5,0,0
520111,95,51,M,20,0,0,TEL,81,134401,76676,41240,16485,111490.38,0.831458695,8.7,120,59550
520112,95,59,M,4,0,0,TEL,72,34000,11420,10800,11780,37236.83,1.095200882,6801,14,8000
520184,90,50,F,1,0,0,TEL,46,32690,940,13800,17950,28964,0.886326094,274,41,94500
520268,95,45,F,7,0,0,EWIN,83,64448,15610,19490,29348,59645.98,0.944745842,4199,0,0
520342,75,52,M,28,0,0,TEL,4,11430,10,10,11430,8943.5,0.782458443,47.1,2,7466
520373,95,64,M,14,0,0,OTHERS,69,20560,6840,7140,6580,19542.2,0.956332685,2.8,161,10950
520386,95,66,M,13,0,0,ESC,57,22860,5100,3920,13840,10425.1,0.470476815,1,45,12700
520419,95,52,M,22,0,0,MULTI,83,18250,5520,6160,6570,15778.47,0.865669589,5539.3,35,49293
520458,95,64,M,34,0,0,OTHERS,80,28620,11990,10130,6500,21380,0.749825297,297.5,66,3000
520470,85,28,M,4,0,0,IOSBS,35,18130,860,7670,9600,20835.5,1.155295091,5.9,192,104200
520479,95,46,M,11,0,0,AOSBS,82,16750,6040,5250,5460,11468.38,0.688261493,78.9,142,11024
520481,95,54,M,20,0,0,EWIN,83,51320,16110,21130,14080,39502.5,0.772846843,63.7,129,57300
520489,95,60,M,16,0,0,ESC,80,22925,7060,9980,5885,10057.09,0.482315812,13.2,96,5300
520491,95,55,M,32,0,0,IOSBS,74,10535,3090,3880,3565,6374,0.609776934,130.8,0,0
520492,85,38,M,4,0,0,TEL,20,23860,10,13130,10730,21027,0.891324392,3,19,8900
520495,95,58,M,10,0,0,TEL,83,23000,6010,10220,6770,15490.91,0.677865652,390.6,20,20900
520496,95,59,M,7,0,0,ESC,78,51720,18060,18000,15660,32908.74,0.640153519,224.8,92,21720
520505,90,48,M,8,0,0,TEL,78,24170,6610,8510,9050,16174.42,0.674138188,179.6,69,8374.9
520577,84,28,M,10,0,0,EWIN,60,48900,20570,12150,16180,34590.5,0.711871166,3321.3,50,6900
520602,95,53,M,20,0,0,TEL,83,56758,28221,14970,13567,34081.53,0.603971423,721.5,156,20200
520614,95,69,F,7,0,0,TEL,80,32211,10428,11466,10317,22296,0.699015864,282.5,64,6800
520628,95,56,M,19,0,0,TEL,55,28592,7120,21062,410,21576.13,0.756369964,75.5,0,0
520654,84,33,F,5,0,0,TEL,58,24780,6510,8260,10010,14455.65,0.58537732,514.5,0,0
520666,70,27,M,8,0,0,EWIN,40,27192,10502,6860,9830,20451.37,0.752477567,1.4,33,8800
520685,95,65,M,16,0,0,TEL,35,69450,8650,19420,41380,30754.43,0.452331605,1026.5,26,2000
520715,95,55,M,2,0,0,TEL,10,29480,3180,26300,10,8830,0.315807327,15,0,0
520744,55,48,M,22,0,0,AOSBS,77,167348,50176,58181,58991,147859.72,0.894105218,673.2,340,72857
520773,95,67,F,17,0,0,TEL,80,44120,15450,12830,15840,32709.1,0.742726655,635.5,0,0
520793,35,36,M,13,0,0,EWIN,83,709124,327242,251482,130400,546121,0.77130516,1921.1,502,883100
520825,84,43,M,20,0,0,ESC,74,12490,5100,3830,3560,7060.65,0.569307446,69.9,88,2400
520834,62,29,M,4,1,0,TEL,4,74000,10,48000,26000,69375,0.9375,48970,0,0
520904,95,67,F,7,0,0,TEL,79,15310,4840,5480,4990,10717.29,0.705244285,137.6,54,3000
520917,90,57,F,4,0,0,TEL,83,48020,12710,17630,17680,36808.24,0.772766347,1354.5,43,9000
520929,55,44,M,21,0,0,EWIN,81,300278,91570,79188,129520,245620.23,0.821638715,2029.3,154,91500
520939,75,57,M,17,0,0,AOSBS,83,110263,28733,38230,43300,114500.24,1.046663341,569,111,62000
520976,95,74,M,13,0,0,ESC,83,12234,2880,3680,5674,4139,0.346493379,64,192,3600
521003,76,75,M,32,0,0,TEL,29,111260,41710,36850,32700,91246,0.820115046,6528.6,21,23500
521046,75,48,M,17,0,0,IOSBS,78,122310,24706,55285,42319,80484.26,0.663758156,7.5,111,41300
521057,75,54,M,30,0,0,AOSBS,74,64730,14850,21820,28060,46954.7,0.729255368,409.2,76,27488
521101,95,70,M,6,0,0,TEL,27,18960,10110,4530,4320,7695,0.40585443,166.5,0,0
521102,75,49,M,18,0,0,ESC,74,60910,24610,24530,11770,51577.14,0.848417994,1010.2,124,27400
521140,90,56,M,2,0,0,TEL,67,39780,13750,11520,14510,28570.81,0.722996732,37.6,98,26500
521161,84,42,M,22,0,0,EWIN,82,126509,47457,38672,40380,108798.85,0.864158676,612.9,60,25700
521180,84,33,M,11,0,0,IOSBS,82,75796,28600,29968,17228,50244.15,0.670274817,670.9,68,2300
521196,95,74,F,7,0,0,TEL,73,63430,13810,28670,20950,48613.85,0.76641731,53,0,0
521200,95,89,M,37,0,0,TEL,45,10553,3480,2883,4190,2495,0.238320857,422.5,0,0
521254,95,59,M,32,0,0,TEL,66,57145,17770,21520,17855,37597,0.66212267,1029.4,0,0
521334,35,37,M,8,0,0,IOSBS,74,444140,85480,151685,206975,337478.5,0.75984712,1059.1,159,196000
521352,95,47,M,21,0,0,OTHERS,47,33212,24534,7638,1040,25448,0.766229074,26.1,0,0
521371,20,35,M,10,0,0,EWIN,65,70820,39220,23170,8430,46007.5,0.649922338,3.4,116,18500
521412,75,61,M,23,0,0,ESC,81,44195,10140,14700,19355,26120.14,0.59645073,12.1,113,2800
521451,35,19,M,1,0,0,IOSBS,43,130175,3780,32515,93880,119273.08,0.917173651,44320.2,171,46329.6
521602,75,67,M,1,0,0,AOSBS,62,192630,53285,94225,45120,90759.86,0.473861081,222.5,122,31000
521612,75,54,M,31,0,0,TEL,62,105146,74231,12315,18600,68410.25,0.65261874,0.1,183,32450
521659,84,41,M,21,0,0,EWIN,44,14910,5500,6990,2420,8718.3,0.58472837,8.4,127,30810
521663,95,56,M,18,0,0,TEL,83,16360,5460,5080,5820,11574.95,0.720351467,151.5,52,800
521686,75,70,F,12,0,0,EWIN,82,108530,22330,34120,52080,85310.78,0.793363863,98.1,172,9600
521699,95,63,M,14,0,0,TEL,72,46160,18360,15520,12280,32119.25,0.701890165,1455,66,9500
521728,95,64,M,33,0,0,EWIN,71,10730,3900,1690,5140,7615.5,0.714398882,76.1,0,0
521737,70,45,M,3,0,0,TEL,80,139293,40920,64900,33473,140384.8,1.010638008,18.1,75,104430
521835,95,47,M,8,0,0,TEL,31,19040,5040,11030,2970,10629,0.56612395,1.5,0,0
521855,95,51,M,27,0,0,TEL,21,25970,15130,6240,4600,13605.08,0.523876781,0,17,5095.5
521874,95,70,M,15,0,0,OTHERS,83,96892,29700,34820,32372,82451.5,0.856639351,619.2,44,6500
521950,84,37,M,19,0,0,MULTI,83,66646,17376,21500,27770,50762.96,0.762880893,858.1,68,37100
521955,75,54,M,12,0,0,TEL,83,251730,73650,88260,89820,191441.45,0.764634529,1299,117,48000
521998,35,55,M,33,0,0,TEL,36,194010,73260,60700,60050,158280,0.815834235,1856,90,97296.8
522096,86,34,F,2,0,0,AOSBS,35,34955,620,8205,26130,27231.75,0.789922758,378,29,7460
522112,35,60,M,32,0,0,TEL,79,336570,92300,114990,129280,302405.5,0.901166176,633.6,197,167600
522215,95,54,M,32,0,0,AOSBS,79,50917,22067,16200,12650,32849.65,0.661776028,31.3,115,4800
522220,50,26,M,4,0,0,AOSBS,34,54605,18210,28045,8350,39883.5,0.730400147,4,309,127242
522272,25,46,M,24,0,0,IOSBS,83,2801657,714388,800118,1287151,2461874.11,0.881179998,2069.1,124,901400
522280,75,67,M,32,0,0,EWIN,83,96784,30860,31666,34258,81333.55,0.843078918,2463.6,106,13000
522324,95,88,M,32,0,0,TEL,83,43330,15920,16810,10600,28236.93,0.65167159,760.7,0,0
522376,84,37,M,15,0,0,AOSBS,74,128638,30196,31965,66477,90182,0.707815731,155.8,66,34900
522377,95,54,M,9,0,0,TEL,71,175323,59565,71905,43853,149749.37,0.857328303,59.7,66,33000
522402,95,55,M,26,0,0,AOSBS,75,16170,4230,4970,6970,10635.63,0.665159555,171.1,36,1000
522474,84,38,M,10,0,0,EWIN,77,53670,27230,17660,8780,42689.58,0.796153903,991.7,50,13500
522582,95,50,F,24,0,0,TEL,19,30440,2400,19450,8590,8270.88,0.271710907,8966,0,0
522583,95,55,M,29,0,0,TEL,11,13300,800,7800,4700,9500,0.714285714,178.7,4,3000
522642,95,44,M,22,0,0,AOSBS,73,50015,17378,17595,15042,39645.33,0.793468559,9.3,154,34131
522686,75,50,M,32,0,0,MULTI,30,37690,9040,790,27860,8498.5,0.22628018,35,23,98696.1
522687,95,48,M,6,0,0,EWIN,83,19380,8110,6430,4840,10544,0.545614035,16.5,48,200
522736,95,59,M,21,0,0,AOSBS,71,17400,2760,4850,9790,18777.5,1.086063218,950.6,9,5400
522741,75,44,F,10,0,0,AOSBS,81,65295,19325,25510,20460,49568.54,0.762363734,642.7,154,17500
522815,95,53,F,21,0,0,TEL,67,33550,13360,15500,4690,22036.5,0.661594635,1.5,52,400
522831,95,53,M,15,0,0,TEL,75,38610,13690,10170,14750,25330.44,0.66432116,905.5,15,2000
522880,70,51,M,32,0,0,TEL,34,22460,10,10760,11700,16303.6,0.7330187,2.7,96,6250
522906,84,43,M,5,0,0,EWIN,52,39869,7560,15351,16958,29142,0.733452055,3318.1,29,500
522914,55,45,M,19,0,0,IOSBS,79,709511,187712,264405,257394,779994.74,1.099425858,1445.7,156,570200
522928,84,41,M,20,0,0,EWIN,71,43430,11200,13410,18820,47818.71,1.112565277,4.9,62,29300
522944,75,47,M,28,0,0,EWIN,83,68530,14600,19080,34850,53960.5,0.789588501,2923.6,0,0
522946,95,60,M,11,0,0,TEL,79,50590,18940,14690,16960,36375,0.722573631,19.5,54,9700
522971,75,60,F,16,0,0,EWIN,83,93835,22448,35241,36146,62624.67,0.67165418,890.3,151,28600
522993,84,43,M,19,0,0,AOSBS,79,155885,47661,55917,52307,127202.8,0.822239471,1325.9,50,9000
523043,95,47,M,18,0,0,TEL,80,68660,24690,24440,19530,43515.25,0.638439412,604.3,235,15700
523051,84,39,M,18,0,0,AOSBS,29,14270,810,4690,8770,11950.86,0.83748143,133.6,195,10300
523088,95,61,M,3,0,0,TEL,30,10640,810,3910,5920,5080.5,0.488768797,18.5,0,0
523089,84,40,M,20,0,0,TEL,27,42780,27350,3360,12070,18907.5,0.445476858,21.7,35,3300
523102,75,58,M,20,0,0,TEL,83,97134,31130,33018,32986,68930.9,0.71386847,4.5,144,28100
523110,95,73,M,19,0,0,OTHERS,82,16890,6380,5450,5060,12247.5,0.728093546,200.6,0,0
523116,85,37,F,1,0,0,TEL,3,10420,10,10,10420,5940,0.573896353,5,0,0
523215,75,48,M,27,0,0,AOSBS,67,87073,8510,42903,35660,76970.68,0.889123839,124.1,171,55890
523219,95,82,M,31,0,0,OTHERS,51,75266,38622,17212,19432,40795,0.54320676,1909.3,0,0
523243,95,79,F,13,0,0,TEL,83,37270,12400,14160,10710,20243.91,0.549313389,304.5,66,1200
523278,70,36,M,16,0,0,EWIN,82,43910,11840,14410,17660,52373.03,1.202073104,291.8,112,51100
523308,95,60,M,10,0,0,OTHERS,72,100900,47560,29190,24150,66027.09,0.668653023,2462.5,0,0
523315,95,52,M,22,0,0,AOSBS,83,50439,20829,16680,12930,34120.58,0.681032138,152.2,26,6800
