CUST_ID,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
500922,77,M,18,0,0,ESC,48,34950,11870,15300,7780,22668.3,0.661468,8.8,76,36109
500923,41,M,21,0,0,MULTI,77,25608,7672,9340,8596,8394.72,0.33094,9.5,0,0
501000,61,M,33,0,0,TEL,83,59810,19860,19600,20350,36753,0.621017,1343.1,0,0
501020,52,M,31,0,0,AOSBS,78,38087,10793,12526,14768,30646.1,0.804634,364.4,235,30521
501038,56,M,20,0,0,TEL,78,73208,20570,33152,19486,51575,0.705333,404.6,100,51727
501056,64,M,27,0,0,TEL,83,96510,29780,35630,31100,63455.1,0.660606,1407.8,64,16500
501081,44,F,7,0,0,TEL,64,92680,28140,33220,31320,77980,0.84808,1368,49,20000
501087,53,M,29,0,0,TEL,83,52770,16160,17960,18650,41921.1,0.795739,129.3,40,500
501153,58,F,15,0,0,MISSING,23,84260,42480,32660,9120,56755,0.677724,33,54,32391
501183,55,M,17,0,0,AOSBS,68,128940,21960,24540,82440,104694,0.822817,435.8,36,10500
501196,48,M,6,0,0,TEL,81,58605,21535,13900,23170,37139.3,0.638501,2353,0,0
501250,49,M,13,0,0,TEL,79,95999,22818,22023,51158,51123.8,0.543222,2,43,97000
501272,55,M,30,0,0,OTHERS,38,20910,8700,6820,5390,12578.9,0.61114,228,42,3800
501277,88,M,15,0,0,ESC,83,63487,22040,22511,18936,44292.1,0.703603,1302.5,51,2000
501296,41,M,23,0,0,OTHERS,64,19990,4230,7420,8340,10904.5,0.548499,209.6,63,1000
501379,71,M,32,0,0,TEL,83,319441,104049,112939,102453,64694.1,0.21214,299.6,140,180000
501395,76,M,3,0,0,TEL,82,46930,19720,13810,13400,12201.4,0.270433,2181.5,0,0
501417,58,M,11,0,0,MULTI,35,10300,6570,2480,1250,8767.5,0.86966,17.8,60,3000
501421,53,M,32,0,0,EWIN,83,343266,70202,126171,146893,304145,0.886673,519.5,130,100900
501455,41,M,17,0,0,AOSBS,23,12005,4890,4095,3020,4194.1,0.349363,128,114,13500
501550,37,M,17,0,0,AOSBS,78,133872,24912,66610,42350,125177,0.937069,2.4,267,71610
501583,62,F,13,0,0,TEL,79,25974,9818,7866,8290,9027,0.372449,5.5,38,300
501585,67,M,30,0,0,TEL,16,10960,7010,1730,2220,8630.5,0.792016,23,0,0
501631,61,M,6,0,0,TEL,47,13150,5960,5350,1840,4963.5,0.392662,56.5,0,0
501646,49,F,9,0,0,IOSBS,63,21000,2040,7280,11680,1837,0.105571,363.8,38,1000
501654,48,M,16,0,0,TEL,78,26765,6300,11185,9280,17068.6,0.638841,150.6,106,4460
501657,61,M,26,0,0,TEL,81,27850,9950,8150,9750,22467.5,0.811759,642.1,0,0
501694,55,M,13,0,0,TEL,71,68778,25567,27277,15934,31527.4,0.465373,4.5,54,56200
501738,58,M,25,0,0,OTHERS,81,17217,4190,7097,5930,11941.1,0.694726,103.9,0,0
501751,44,M,9,0,0,TEL,44,15760,9100,3240,3420,5974.5,0.380362,30.2,0,0
501772,64,F,16,0,0,OTHERS,83,15470,4530,5140,5800,15659.5,1.01807,784,57,10500
501784,38,M,2,0,0,TEL,77,31990,9120,10950,11920,27117.7,0.850195,2251,53,6429
501822,54,M,20,0,0,TEL,46,58890,37040,10430,11420,37667.5,0.639625,1119.8,0,0
501867,48,M,7,0,0,TEL,80,79660,22090,30070,27500,76638.8,0.967095,205.4,172,40464
501893,42,M,22,0,0,TEL,64,29000,7700,11170,10130,24747.6,0.853367,9.8,171,52850
501902,70,F,32,0,0,OTHERS,83,223543,70899,72574,80070,192671,0.863919,2768.5,69,38000
501951,50,M,22,0,0,AOSBS,79,55624,19488,14238,21898,24883.8,0.453613,7.6,265,36301
501968,46,M,16,0,0,AOSBS,82,38358,9238,13600,15520,27141.3,0.714515,7.3,127,24500
501981,32,M,11,0,0,IOSBS,45,17216,6160,7610,3446,13695,0.796062,1.7,151,48200
501999,39,M,5,0,0,AOSBS,73,347932,123240,162872,61820,317590,0.913369,15.3,120,139060
502004,50,M,20,0,0,TEL,53,22980,4870,13110,5000,15932,0.695041,61,0,0
502054,50,M,28,0,0,AOSBS,83,48050,23440,10500,14110,37396.6,0.78328,258.8,27,10000
502096,36,M,10,0,0,EWIN,81,41983,12626,15439,13918,29201.7,0.700401,246.4,21,3000
502101,52,M,30,0,0,EWIN,49,11810,7530,2860,1420,5768.42,0.492669,8.9,0,0
502126,30,M,9,0,0,IOSBS,52,97316,27818,41640,27858,91838.9,0.944952,4,117,113000
502129,46,M,25,0,0,AOSBS,83,21140,7400,6580,7160,20916,0.99508,170,0,0
502153,45,F,7,0,0,TEL,80,237500,64740,72890,99870,205186,0.86731,1988.2,17,4000
502159,45,M,14,0,0,TEL,64,14600,5410,4010,5180,4278.13,0.297132,529,0,0
502244,53,M,29,0,0,IOSBS,82,83351,19897,33566,29888,61534.8,0.741836,64.3,287,48189
502249,34,M,10,0,0,AOSBS,49,20341,5926,10755,3660,6824.15,0.335487,331.9,0,0
502359,35,M,4,0,0,AOSBS,54,26445,16740,5305,4400,15529.5,0.593288,5.3,56,6600
502387,52,F,19,0,0,TEL,37,16320,8530,5290,2500,25548,1.56544,246.5,29,24700
502390,52,M,15,0,0,TEL,83,289130,110650,104530,73950,219680,0.760662,79.8,310,124800
502399,57,M,22,0,0,TEL,12,58579,4960,47379,6240,15741.5,0.268722,54.8,0,0
502430,66,M,8,0,0,TEL,74,16400,5340,5750,5310,14247,0.876037,496,34,2300
502726,30,M,11,0,0,TEL,73,63706,19440,26928,17338,37781.8,0.601635,0.5,106,15500
502445,50,M,31,0,0,AOSBS,67,15532,11672,2190,1670,9568.61,0.617989,16.5,85,3900
502607,39,M,16,0,0,TEL,79,48020,15300,15870,16850,29996.5,0.624667,201,226,28780
502628,37,M,16,0,0,AOSBS,82,124911,45597,50492,28822,76992.9,0.619104,6.6,327,35400
502635,58,M,31,0,0,AOSBS,59,17669,4800,4344,8525,26687.9,1.51044,942.5,50,39200
502645,56,M,23,0,0,TEL,82,11110,3840,3410,3860,8801.1,0.797579,67.6,40,1100
502688,59,M,33,0,0,OTHERS,66,96250,32670,34950,28630,79416.5,0.826873,780.7,0,0
502697,36,M,15,0,0,AOSBS,81,68950,21200,31810,15940,40352.3,0.586401,4.7,150,30200
502759,52,M,29,0,0,TEL,64,19620,7785,5805,6030,16645.1,0.855509,359.6,24,5000
502786,47,M,19,0,0,AOSBS,76,19915,7880,5565,6470,15757.7,0.792253,354,53,5000
502876,59,M,31,0,0,IOSBS,83,66818,17228,25695,23895,52304.3,0.788923,5.6,111,8000
502926,56,M,29,0,0,TEL,68,17290,8190,4240,4860,9751,0.569173,738.9,0,0
502991,55,M,23,0,0,AOSBS,83,79010,21250,29290,28470,72116.1,0.924967,476.3,211,46700
503004,58,M,33,0,0,TEL,82,46180,15130,15370,15680,36679.5,0.801635,50.8,35,7500
503042,77,F,15,0,0,TEL,80,13930,4710,4840,4380,13226.9,0.966036,1069,7,2000
503075,55,M,18,0,0,TEL,81,121210,43210,51040,26960,68778,0.572131,158.5,345,48500
503076,52,M,14,0,0,TEL,57,19440,6040,7460,5940,18502.5,0.962063,1307.9,189,22480
503085,56,M,32,0,0,EWIN,83,40710,7340,11210,22160,24287,0.60199,3.3,196,37450
503119,68,M,30,0,0,ESC,83,45130,14760,16030,14340,42129.4,0.940048,119.5,80,15200
503137,38,M,14,0,0,IOSBS,82,21480,5440,8880,7160,16090.4,0.757003,1,102,6800
503141,51,M,32,0,0,TEL,60,59351,22824,20953,15574,41505.1,0.706898,0,86,36599.8
503156,31,M,12,0,0,EWIN,80,130638,46102,32068,52468,34559.2,0.312599,31.1,0,0
503170,47,M,20,0,0,TEL,63,68130,15070,11730,41330,67489.5,0.994415,359.3,64,27000
503292,42,M,13,0,0,AOSBS,76,130388,44028,41446,44914,145146,1.12351,761.6,314,99400
503293,76,M,8,0,0,ESC,62,12080,2680,3590,5810,10988.3,0.913769,174.5,27,4000
503441,49,M,13,0,0,IOSBS,83,94119,27190,40420,26509,56540.9,0.614658,640.5,0,0
503321,35,M,11,0,0,AOSBS,14,39400,250,22000,17150,21849,0.554543,0.7,7,5000
503349,57,M,29,0,0,TEL,41,81850,58220,16860,6770,59943.1,0.734064,499.6,0,0
503375,51,M,27,0,0,ESC,79,61660,19400,18770,23490,48167.9,0.782159,6,565,84810
503415,39,M,20,0,0,IOSBS,67,55640,25580,17040,13020,53012.6,0.953319,305.7,87,18000
503431,77,F,13,0,0,TEL,70,124770,16560,55300,52910,94299,0.761121,6,137,16189
503432,59,F,29,0,0,TEL,45,13310,4890,3890,4530,8719.5,0.659617,1002,17,1500
503465,63,F,15,0,0,ESC,80,28050,12280,8880,6890,21868.9,0.786058,264.2,152,8600
503485,47,M,10,0,0,EWIN,81,62539,22659,15607,24273,41503.8,0.666525,8.5,111,22170
503490,43,M,22,0,0,AOSBS,83,1639270,646510,438210,554550,1358050,0.829854,3004.2,812,1113460
503496,57,F,10,0,0,TEL,37,12280,4170,4000,4110,9322.1,0.759129,7,27,2000
503505,53,M,27,0,0,TEL,67,25680,12530,10200,2950,19509.4,0.760492,5.2,89,7960
503511,51,M,27,0,0,EWIN,67,40060,15210,18230,6620,34130.4,0.853729,0.5,66,37970
503567,57,M,17,0,0,TEL,81,90625,23705,31120,35800,58781.5,0.652587,195.5,85,11700
503606,54,M,22,0,0,OTHERS,79,116190,33040,53920,29230,81379.5,0.704875,8.6,553,45409.9
503916,45,M,6,0,0,TEL,81,97612,38388,33949,25275,50319.7,0.51689,8.1,369,20100
503614,44,M,22,0,0,TEL,60,274402,68590,143866,61946,236816,0.864798,15571.5,27,94580.6
503624,51,M,6,0,0,TEL,72,20600,7290,6840,6470,14444.1,0.704084,510,26,1000
503686,42,M,15,0,0,AOSBS,35,30585,8020,14960,7605,32106.4,1.05138,0,31,17714
503775,45,M,2,0,0,AOSBS,25,11720,10,1500,10220,6529,0.659599,5.1,33,2300
503867,63,F,4,0,0,TEL,82,41374,14692,15154,11528,30023.2,0.765287,597,40,2000
503915,60,M,7,0,0,TEL,46,64850,24010,31710,9130,53248,0.824641,15.5,48,110000
503947,72,F,29,0,0,OTHERS,82,100340,33950,34820,31570,57079.7,0.577433,35.8,120,24700
503995,38,M,12,0,0,EWIN,48,52319,17600,16656,18063,38412.9,0.734588,508.3,148,74344
504015,27,M,1,0,0,TEL,43,55234,10,20580,34654,40877.6,0.753015,100.5,48,6500
504032,58,M,6,0,0,TEL,74,53835,18077,21286,14472,37912.4,0.707205,88.5,41,49600
504056,46,M,20,0,0,TEL,83,61850,24790,22460,14600,45825.3,0.744791,11.9,143,7700
504113,53,M,1,0,0,TEL,39,127980,10,71980,56000,103815,0.815479,1101,0,0
504118,69,M,33,0,0,TEL,83,22400,8200,7870,6330,11041.1,0.499603,535,0,0
504156,77,F,16,0,0,EWIN,72,30192,4810,11630,13752,17042.7,0.566796,867.1,0,0
504181,52,M,7,0,0,ESC,82,56010,18290,20720,17000,36231.4,0.6533,648.2,382,27100
504248,54,F,28,0,0,TEL,53,24470,4240,12910,7320,15426,0.639395,793.3,0,0
504263,58,M,33,0,0,TEL,80,20160,8410,4240,7510,10930.7,0.546366,365.2,0,0
504359,43,M,4,0,0,AOSBS,68,45731,21334,9245,15152,30749,0.675013,8.4,46,2000
504408,35,M,11,0,0,IOSBS,52,46439,26366,14258,5815,18952.2,0.410694,9.8,182,28874
504469,59,M,1,0,0,ESC,32,18160,10,13710,4450,7882.51,0.439309,16.2,86,2000
504482,42,M,15,0,0,ESC,51,25005,2335,13085,9585,21119.7,0.848218,7.5,34,4800
504899,34,M,13,0,0,MULTI,48,42004,21514,7090,13400,25977.2,0.624005,1.6,192,11106.5
504518,45,M,9,0,0,EWIN,50,12790,1820,7060,3910,4560.5,0.360477,607.8,0,0
504550,44,F,10,0,0,AOSBS,82,297543,129076,108502,59965,249774,0.844041,3.1,136,105050
504611,48,M,29,0,0,AOSBS,64,112180,51690,21650,38840,82019.2,0.733814,1574.4,363,130870
504618,45,F,3,0,0,TEL,55,65120,15940,25772,23408,57019.8,0.875611,67.9,49,11000
504658,51,M,28,0,0,OTHERS,63,27690,10090,3110,14490,24745.8,0.898006,447.8,153,98510
504677,43,M,10,0,0,TEL,80,21090,6900,6000,8190,7182.23,0.351908,315,0,0
504693,53,M,6,0,0,AOSBS,82,22300,6020,8130,8150,10196.8,0.459944,90.8,57,600
504727,74,F,14,0,0,TEL,76,35315,9240,13800,12275,27995.4,0.798397,1136,0,0
504791,45,M,24,0,0,TEL,23,30230,1230,10390,18610,24858.2,0.822302,6.3,39,1000
504804,24,M,3,0,0,AOSBS,51,41735,10626,25056,6053,41454.9,0.994137,9,112,53900
504817,52,F,19,0,0,TEL,62,16210,6560,5610,4040,11959,0.740222,8,32,2800
504823,55,F,18,0,0,OTHERS,63,132154,18480,49196,64478,85391.5,0.652583,0,50,30000
504824,70,F,7,0,0,ESC,77,98000,29395,31740,36865,66065.1,0.682909,1083.4,283,30700
504847,45,M,24,0,0,AOSBS,63,106578,23798,28850,53930,64905,0.620391,1743.9,59,7000
504865,63,M,13,0,0,ESC,78,256067,79757,94296,82014,153773,0.608797,5729.4,66,13000
504893,60,M,26,0,0,IOSBS,75,10920,4790,2040,4090,10938,1.00623,1679.5,0,0
504932,48,M,14,0,0,AOSBS,83,123760,44050,42960,36750,87742.5,0.712609,4929.1,0,0
504968,34,M,15,0,0,TEL,39,26270,11990,13980,300,22790.4,0.867546,24,18,3633.5
504983,59,M,19,0,0,TEL,46,27206,7290,10170,9746,19015.4,0.701146,3,24,3000
504998,58,M,29,0,0,TEL,83,86240,29170,30980,26090,54680.4,0.636368,1214.1,65,16000
505020,68,M,32,0,0,EWIN,52,16630,4850,7150,4630,6363.5,0.389868,17.5,40,1000
505063,52,M,13,0,0,TEL,78,58070,21800,17030,19240,49875.3,0.864393,2774.5,23,7000
505171,84,M,31,0,0,ESC,63,137248,82898,29355,24995,106452,0.778608,17.4,40,6720
505198,49,M,27,0,0,EWIN,83,21471,7820,7280,6371,5182.91,0.248703,279.5,207,60740
505204,49,M,16,0,0,EWIN,75,37339,13203,11708,12428,20163.1,0.542947,1779.5,0,0
505290,62,M,31,0,0,TEL,67,29910,14320,5350,10240,19993.6,0.674811,7,228,25100
505294,50,M,25,0,0,IOSBS,21,73070,10,9530,63540,30763.5,0.426488,314.4,38,5000
505368,75,M,37,0,0,TEL,48,13160,4290,4900,3970,8052.5,0.614932,125,0,0
505379,53,M,23,0,0,OTHERS,83,96241,29464,34494,32283,68225.4,0.713287,80.3,182,30800
505392,20,M,1,0,0,EWIN,42,134950,32920,81880,20150,109884,0.814253,3.4,71,47259.8
505457,51,M,24,0,0,EWIN,80,36778,12070,15321,9387,26538.9,0.725185,702.4,193,28200
505459,63,F,23,0,0,TEL,78,98940,25550,32140,41250,79025.5,0.806201,948.6,47,14470
505467,42,M,10,0,0,TEL,56,35520,4280,26040,5200,54175.9,1.52522,8137.6,15,10400
505481,63,M,18,0,0,TEL,82,46690,12560,15430,18700,49703.2,1.07075,7146.5,11,2000
505485,38,F,3,0,0,AOSBS,82,75630,22026,26061,27543,57721.5,0.769961,0.1,252,106138
505488,63,M,33,0,0,ESC,83,77240,26880,26040,24320,65354.4,0.850911,1112,117,17200
505494,64,M,10,0,0,TEL,38,10260,2510,4650,3100,7642.24,0.744858,26,45,4600
505533,51,M,28,0,0,ESC,82,614946,249613,303648,61685,446914,0.727485,7,81,240888
505588,50,M,10,0,0,TEL,78,160734,55566,56849,48319,44773.8,0.289919,1509.5,0,0
505642,34,M,10,0,0,ESC,69,101323,31653,42050,27620,119723,1.18351,2.8,208,180423
505663,50,M,14,0,0,ESC,83,68422,16562,25312,26548,57412,0.840402,6572.6,86,8000
505668,37,F,13,0,0,AOSBS,38,74380,38110,35850,420,61376.5,0.825175,472.5,0,0
505706,55,M,10,0,0,TEL,70,16060,4490,5680,5890,11807.5,0.741438,565.5,23,1000
505737,44,M,22,0,0,AOSBS,81,692195,261785,302190,128220,612795,0.886044,0.3,305,313000
505748,67,M,6,0,0,TEL,79,21170,6730,8060,6380,23814.1,1.13009,418.5,28,9000
505787,61,M,4,0,0,ESC,82,22410,6900,9510,6000,13514.8,0.607532,715.2,55,3500
505826,43,M,16,0,0,AOSBS,83,23060,8740,8200,6120,16038.3,0.700013,8.2,119,4800
505879,51,M,15,0,0,TEL,65,72800,25180,23370,24250,44574.8,0.615313,841.9,106,33500
505894,66,F,15,0,0,EWIN,80,32910,10390,11590,10930,18198.8,0.561496,2855.6,0,0
505909,33,M,8,0,0,EWIN,42,18176,4350,4212,9614,9871.34,0.545298,446.8,0,0
505917,62,M,6,0,0,TEL,61,14214,2600,6504,5110,7802.15,0.55172,28.5,42,2450
505943,58,M,23,0,0,TEL,83,88074,27640,39444,20990,51109.8,0.587572,86,297,40478.8
505952,49,M,24,0,0,TEL,69,37956,10866,12270,14820,11738.1,0.315684,362.6,68,3700
505956,52,M,8,0,0,TEL,38,424020,218930,145350,59740,342960,0.810975,85.8,43,45000
506316,58,M,33,0,0,OTHERS,81,53990,17640,21130,15220,35422.8,0.658137,3.3,252,3000
505968,50,M,8,0,0,OTHERS,15,13000,2300,4910,5790,3150,0.242308,503.4,22,2800
506015,35,M,7,0,0,AOSBS,68,18120,7000,7700,3420,7578.55,0.418242,6.5,65,2536.2
506022,59,M,11,0,0,IOSBS,82,64274,20598,21566,22110,53638.6,0.836398,2197,62,27600
506070,51,M,29,0,0,AOSBS,82,27480,8700,9320,9460,19720.4,0.721266,213.1,68,4300
506088,55,M,11,0,0,MULTI,82,43530,14220,16970,12340,21830.1,0.505631,179.5,101,6450
506156,59,M,33,1,0,AOSBS,71,189080,59223,67136,62721,120721,0.645749,3.5,43,10400
506217,50,M,12,0,0,AOSBS,73,37130,11600,12330,13200,27321,0.742015,0.5,58,8000
506254,49,M,8,0,0,EWIN,55,79694,2781,30738,46175,90662.5,1.13876,463,9,18000
506346,22,M,4,0,0,AOSBS,23,17090,10,6190,10900,14842.2,0.868474,6.6,25,42600
506428,32,M,9,0,0,AOSBS,81,24469,8493,10500,5476,1982.5,0.0814296,177.1,167,9500
506589,57,M,13,0,0,TEL,73,47540,11450,16690,19400,44755.3,0.941845,8.5,35,16000
506627,53,F,26,0,0,AOSBS,49,20600,10,6970,13630,11707.2,0.569767,131.6,0,0
506628,62,M,19,0,0,AOSBS,82,81960,33500,23460,25000,68462.3,0.839462,197.5,127,18830
506658,42,M,13,0,0,TEL,37,15110,8720,5360,1030,5007.5,0.339345,9,28,800
506674,51,M,7,0,0,TEL,83,163841,37712,55560,70569,115287,0.711121,1425,94,30000
506705,47,M,22,0,0,TEL,75,22543,8941,6875,6727,8481.45,0.382296,180.7,47,2500
506741,64,M,26,0,0,OTHERS,83,61000,18430,21840,20730,28758.9,0.479605,301.8,79,15800
506757,47,M,9,0,0,AOSBS,81,43962,12240,15070,16652,27610.8,0.631929,205.1,234,43350
506766,54,M,21,0,0,TEL,82,114020,32620,47450,33950,116706,1.03592,7.3,68,62600
506801,55,M,33,0,0,TEL,80,66000,20792,26935,18273,28782.2,0.436093,5.6,94,76000
506879,30,M,6,0,0,EWIN,70,130250,51630,24860,53760,96425,0.741843,6017.4,103,70657
506883,62,F,16,0,0,TEL,70,21720,6090,8920,6710,15693.1,0.7262,650.5,0,0
506893,52,F,15,0,0,IOSBS,77,28081,7625,7206,13250,24505.4,0.874806,228,42,5100
506945,44,M,19,0,0,AOSBS,51,40727,22127,6070,12530,22836.1,0.571024,7.7,151,41020
506957,53,M,12,0,0,AOSBS,60,99760,23950,45450,30360,65528,0.661869,7.3,68,7160
506971,40,M,17,0,0,AOSBS,66,128635,43075,46085,39475,117780,0.923229,0.9,281,151946
506994,50,M,20,0,0,TEL,73,13000,4220,5030,3750,7559.74,0.586134,606.4,0,0
506996,59,M,16,0,0,OTHERS,80,95280,43770,26720,24790,56197.2,0.605969,168.5,0,0
507012,39,M,10,0,0,AOSBS,83,507890,116020,171200,220670,492891,0.973834,10.4,86,315200
507051,52,M,33,0,0,AOSBS,83,25872,7304,9798,8770,20413.7,0.795598,164.3,102,3700
507058,57,F,7,0,0,AOSBS,70,15220,6990,4270,3960,8525,0.567346,6.3,84,3000
507197,38,M,17,0,0,AOSBS,81,11393,3333,3500,4560,4751.19,0.42756,19.5,154,9091
507198,63,M,27,0,0,TEL,77,11870,4720,4010,3140,7279.58,0.616645,58.7,52,800
507229,58,M,24,0,0,EWIN,69,61570,23350,26730,11490,27015.2,0.438773,2702.3,28,20000
507306,47,M,13,0,0,EWIN,61,908596,546910,213252,148434,565343,0.622546,26.2,45,190000
507331,65,M,17,0,0,TEL,83,31920,10680,10600,10640,20071.7,0.634765,2103.5,0,0
507345,75,M,4,0,0,ESC,76,17128,5328,5650,6150,22064.5,1.29755,1152.5,178,15000
507376,43,F,11,0,0,TEL,30,125039,3000,69036,53003,83624.2,0.668785,312.6,42,12000
507419,67,M,27,0,0,TEL,26,764000,454500,173500,136000,301600,0.428141,67413.2,0,0
507422,79,M,33,0,0,TEL,73,23475,8480,9095,5900,14550,0.630884,162.7,57,2500
507429,38,M,16,0,0,AOSBS,80,44430,10790,12870,20770,31721.8,0.716447,602.4,52,7400
507437,26,M,7,0,0,AOSBS,70,82900,33210,21590,28100,67565.8,0.824437,1005.3,42,14500
507455,54,M,31,0,0,ESC,75,99620,42480,17600,39540,72553,0.728298,702.5,69,6100
507485,49,M,29,0,0,MULTI,81,259635,104720,99465,55450,219655,0.851752,0.4,189,325185
507505,55,F,15,0,0,IOSBS,78,109023,33414,34426,41183,79569.8,0.733152,8006.3,151,113900
507541,35,M,12,0,0,MULTI,7,14400,2820,11580,10,2581,0.179236,29.4,0,0
507596,46,M,1,0,0,AOSBS,63,24290,4340,9990,9960,11655.8,0.487682,307,0,0
507603,65,M,15,0,0,TEL,83,31568,9680,12020,9868,13365.8,0.43385,247.5,53,3600
507604,24,M,5,0,0,AOSBS,29,279086,165640,113446,10,227594,0.815785,0,30,52801.1
507621,38,M,2,0,0,AOSBS,83,48520,16700,16700,15120,48393.5,1.01223,165.9,108,38500
507674,51,M,3,0,0,ESC,78,34719,9828,13695,11196,14410.6,0.420536,0,213,15855.4
507689,58,M,33,0,0,TEL,81,13034,2970,4988,5076,11792.8,0.908608,245,28,5909
507699,44,M,10,0,0,TEL,42,186699,56723,27130,102846,155253,0.833177,7.4,75,100100
507700,44,M,10,0,0,EWIN,82,23670,6650,8320,8700,33471.7,1.41706,929.7,10,14000
508187,52,M,32,0,0,EWIN,79,88103,42114,29235,16754,60324.6,0.688723,504.9,176,45977.5
507715,39,M,19,0,0,AOSBS,20,57860,41210,6160,10490,44721.5,0.772926,0,8,3584.7
507786,39,M,20,0,0,IOSBS,45,32401,14717,4717,12967,12856.5,0.402656,1626.2,119,50054
507800,34,M,2,0,0,TEL,58,99430,16840,36660,45930,90607,0.911264,947,16,40000
507867,51,M,19,0,0,TEL,83,1207720,449987,411320,346413,907460,0.752545,3000.6,668,838180
507871,30,M,10,0,0,IOSBS,67,50091,19320,18468,12303,35818.2,0.717857,4.3,447,59047
507880,54,M,33,0,0,OTHERS,83,132245,33468,44754,54023,114492,0.870891,239.3,219,77180
507907,44,M,6,0,0,TEL,66,12350,3970,5130,3250,10063,0.814819,0.4,48,2510
508218,46,M,4,0,0,AOSBS,83,21780,8480,8710,4590,13205.3,0.616408,100.7,92,2300
507965,53,M,12,0,0,EWIN,81,80970,32480,13460,35030,44198.6,0.548334,18768,30,21032.5
507975,57,M,13,0,0,AOSBS,80,88270,38700,29580,19990,73152.3,0.831113,908.3,32,9500
507998,46,M,28,0,0,EWIN,68,70110,13030,26070,31010,48993,0.698802,2.4,200,21300
508007,61,M,18,0,0,AOSBS,78,69240,22440,31150,15650,33753.9,0.496013,9.8,0,0
508024,47,M,24,0,0,EWIN,83,36462,13094,9626,13742,25789.1,0.713733,306,107,18668
508025,59,F,12,0,0,EWIN,80,17860,5180,6830,5850,13673,0.767806,600.5,42,1000
508028,51,M,13,0,0,TEL,83,32790,11480,10750,10560,26072.5,0.80093,345,67,14110
508271,62,M,34,0,0,IOSBS,81,17240,6050,5350,5840,5388.5,0.318184,468.3,0,0
508116,42,M,13,0,0,AOSBS,44,103641,15590,14080,73971,79885.9,0.784148,6.3,74,25665.2
508124,56,M,1,0,0,TEL,44,33592,10,15450,18142,29743,0.896731,2.5,40,31500
508126,33,F,2,0,0,IOSBS,10,47574,9040,18564,19970,36576.7,0.768838,4408.5,142,323794
508135,51,M,13,0,0,TEL,81,215840,63360,75760,76720,135966,0.633182,2625.4,50,8000
508174,50,M,24,0,0,TEL,61,80355,10390,28650,41315,67517,0.845834,4,56,11200
508180,54,M,33,0,0,MULTI,83,667874,280869,270482,116523,501492,0.756734,645.1,232,248193
508278,53,M,29,0,0,TEL,83,303086,75416,93942,133728,279953,0.925653,7.9,274,228600
508296,34,F,3,0,0,EWIN,68,27493,9673,11490,6330,15063.8,0.554459,411.9,60,8000
508329,63,M,22,0,0,TEL,77,38340,12280,15850,10210,29169.8,0.761862,98,30,1500
508357,32,M,9,0,0,AOSBS,83,50620,18110,17230,15280,36152.6,0.730108,703.3,79,1000
508394,57,M,31,0,0,AOSBS,82,12020,4290,3650,4080,8661.23,0.722232,184,0,0
508398,77,F,32,0,0,TEL,76,15840,4360,3630,7850,12342,0.806568,852,77,6000
508410,53,M,8,0,0,TEL,79,122540,34300,37210,51030,102966,0.846301,1458.2,37,18000
508420,56,M,33,0,0,TEL,71,59903,20525,18750,20628,82255.6,1.38226,493.1,28,38500
508438,43,M,9,0,0,MULTI,59,12560,3590,5130,3840,11137,0.903185,2.1,115,8000
508447,36,M,17,0,0,AOSBS,68,101212,18758,50084,32370,66660.7,0.658625,9.8,156,165636
508474,59,M,17,0,0,TEL,74,45250,19720,13610,11920,29072.8,0.649013,1381.4,61,8200
508504,34,M,4,0,0,AOSBS,44,21550,7074,4310,10166,8526.24,0.39797,18,45,7300
508512,26,M,8,0,0,AOSBS,47,33500,12090,12280,9130,17684.5,0.533567,8.6,41,3500
508520,75,M,37,0,0,TEL,81,17210,5730,5180,6300,8380.79,0.490458,180.4,69,1500
508563,64,M,1,0,0,TEL,57,13377,3312,5035,5030,16247.6,1.21683,209.5,12,9000
508568,51,M,14,0,0,TEL,68,53516,29620,16016,7880,20713.8,0.39285,5.4,69,2300
508772,45,M,27,0,0,ESC,50,19748,4200,8970,6578,13489.2,0.684079,8.7,187,4612
508578,45,M,24,0,0,AOSBS,83,113840,36104,42498,35238,79848,0.701932,6.5,298,52735
508598,36,M,14,0,0,AOSBS,82,143016,48873,36465,57678,105352,0.742803,4475.2,0,0
508643,33,M,7,0,0,IOSBS,68,58165,16732,17920,23513,29012.5,0.502922,15.5,101,8000
508689,63,M,6,0,0,TEL,63,149491,48475,35979,65037,96762,0.650621,4219,0,0
508701,61,M,5,0,0,TEL,79,81670,47680,14920,19070,55307.8,0.683333,509.7,75,11880
508703,42,M,22,0,0,TEL,71,57472,15416,26236,15820,36676.1,0.646547,1.5,117,42160
508708,41,M,19,0,0,IOSBS,76,45816,12088,18070,15658,29355.2,0.643337,39,177,29133
508818,62,M,8,0,0,ESC,83,101500,36880,29480,35140,60052.5,0.601488,650.5,187,9400
508896,63,M,34,0,0,TEL,68,74440,19730,34240,20470,40338.4,0.542697,0,0,0
508949,31,M,4,0,0,AOSBS,41,20239,10,11289,8950,94467.2,4.77422,16489.8,8,53000
